year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2011,TREASURER OF THE REGENTS,TREASURER OF THE REGENTS,1,470000.04,0,625226.92,1095226.96,0,1095226.96,470000.04,0,625226.92,1095226.96,0,1095226.96,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,CHIEF EXEC OFFICER - MED CENTR,CHIEF EXEC OFFICER - MED CENTR,2,639015.2,0,147807.87,786823.07,0,786823.07,1278030.4,0,295615.74,1573646.14,0,1573646.14,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,ATHLETICS MANAGER 4,ATHLETICS MANAGER 4,1,375349.98,0,310121.06,685471.04,0,685471.04,375349.98,0,310121.06,685471.04,0,685471.04,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,PRESIDENT OF THE UNIVERSITY,PRESIDENT OF THE UNIVERSITY,1,591084,0,10272,601356,0,601356,591084,0,10272,601356,0,601356,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,ASST TREASURER OF THE REGENTS,ASST TREASURER OF THE REGENTS,1,306800.04,0,290561,597361.04,0,597361.04,306800.04,0,290561,597361.04,0,597361.04,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,SR. VICE PRES--DESIGNATE,SR. VICE PRES--DESIGNATE,2,492500.04,0,74166,566666.04,0,566666.04,985000.08,0,148332,1133332.08,0,1133332.08,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,DIRECTOR (FUNCTL AREA)-EXEC,DIRECTOR (FUNCTL AREA)-EXEC,12,339167.79,0,145656.73,484824.52,0,484824.52,4070013.4799999995,0,1747880.7600000002,5817894.24,0,5817894.24,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,CHIEF OPERATING OFFICER - MC,CHIEF OPERATING OFFICER - MC,2,399900.54,0,80499.25,480399.79,0,480399.79,799801.08,0,160998.5,960799.58,0,960799.58,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,DEAN (SCHOOL/COLLEGE)-EXEC,DEAN (SCHOOL/COLLEGE)-EXEC,6,347284.7,0,129787.15,477071.86,0,477071.86,2083708.2000000002,0,778722.8999999999,2862431.16,0,2862431.16,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
2011,CHIEF MEDICAL OFFICER - MC,CHIEF MEDICAL OFFICER - MC,3,340895.37,0,106638.36,447533.73,0,447533.73,1022686.11,0,319915.08,1342601.19,0,1342601.19,1,50,https://transparentcalifornia.com/salaries/2011/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:07:52 UTC,2026-03-31-parser-v2
