year,job_title,job_title_clean,count,avg_regular_pay,avg_overtime_pay,avg_other_pay,avg_total_pay,avg_benefits,avg_total_pay_benefits,estimated_regular_pay,estimated_overtime_pay,estimated_other_pay,estimated_total_pay,estimated_benefits,estimated_total_pay_benefits,source_page,source_total_pages,source_url,source_note,scraped_at_utc,cache_version
2024,Ceo Med Ctr,CEO MED CTR,6,1363294.5,0,387877.33,1751171.83,88752.5,1839924.33,8179767,0,2327263.98,10507030.98,532515,11039545.98,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Chf Inv Ofcr,CHF INV OFCR,1,852470,0,800309,1652779,124990,1777769,852470,0,800309,1652779,124990,1777769,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Ath Mgr 4 Pac12,ATH MGR 4 PAC12,2,300000,0,1286336.5,1586336.5,54303.5,1640640,600000,0,2572673,3172673,108607,3281280,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Vc And Dean Som,VC AND DEAN SOM,4,910805.25,0,289942,1200747.25,67488.25,1268235.5,3643221,0,1159768,4802989,269953,5072942,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Vc Health Sciences,VC HEALTH SCIENCES,1,1011098,0,160000,1171098,85284,1256382,1011098,0,160000,1171098,85284,1256382,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,President Of The Univ,PRESIDENT OF THE UNIV,1,1085543,0,93434,1178977,71229,1250206,1085543,0,93434,1178977,71229,1250206,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Pres Benioff Children Hosp,PRES BENIOFF CHILDREN HOSP,1,873559,0,240000,1113559,67281,1180840,873559,0,240000,1113559,67281,1180840,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Ucsf Evp Cco Only,UCSF EVP CCO ONLY,1,884834,0,165904,1050738,120468,1171206,884834,0,165904,1050738,120468,1171206,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Exec Vp Uc Health,EXEC VP UC HEALTH,1,976800,0,159354,1136154,34774,1170928,976800,0,159354,1136154,34774,1170928,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Coo Med Ctr,COO MED CTR,5,815287,0,176964.8,992251.8,73699.4,1065951.2,4076435,0,884824,4961259,368497,5329756,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Cmo Med Ctr,CMO MED CTR,4,738364.5,0,171559.5,909924,79958,989882,2953458,0,686238,3639696,319832,3959528,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Pres Svp Chf Market Dev,PRES SVP CHF MARKET DEV,2,653385.5,0,263760,917145.5,35765.5,952911,1306771,0,527520,1834291,71531,1905822,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
2024,Pres Adult Svc,PRES ADULT SVC,3,657479.67,0,159250,816729.67,68284.33,885014,1972439.0100000002,0,477750,2450189.0100000002,204852.99,2655042,1,65,https://transparentcalifornia.com/salaries/2024/university-of-california/job_title_summary/,"Note: The averages are designed to capture only those who have worked a full year, and excludes those who worked on a part-time, seasonal, or partial-year basis.",2026-03-31 09:19:48 UTC,2026-03-31-parser-v2
